time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
4.439999999999993,4.04670599659,3.4744096886,26.7864423471,0.13980722597,6.00520776429,0.0,3.77264801732,2.74867300241,5.16398384866,0.0478749655377,-0.15979555124,0.0,408.0869579179714,405.57112156397886,405.56319646181856,407.43331434410254
4.499999999999992,4.2785644861,3.64194008155,27.0982650474,0.143558443306,5.99523510161,0.0,3.95660820372,2.83580815857,5.22901882169,0.0820616888368,-0.183835679258,0.0,473.2081541302764,471.3283527166121,470.72624585209235,473.36722691689823
4.559999999999991,4.52034995197,3.81413566711,27.40962238,0.148670724785,5.98427035876,0.0,4.10365275769,2.90434154744,5.14924100321,0.0908440447838,-0.180653439128,0.0,426.7733354110073,427.0110968052579,426.65009413130736,427.4057029701191
4.6199999999999894,4.77005859139,3.9900022655,27.7127874012,0.154529349761,5.97368387451,0.0,4.22069271404,2.95822815914,4.95661137403,0.108605146312,-0.169134508714,0.0,385.5366426174467,386.5885058514026,386.0777730633981,387.7599576044615
4.679999999999988,5.02881263425,4.17008319502,28.0102346098,0.160654808547,5.96307420161,0.0,4.40507089577,3.04485226869,4.95739845073,0.0840518972157,-0.20025311268,0.0,455.4276808786639,452.90077127473734,455.6928295107123,453.7339458770142
4.739999999999987,5.29712163021,4.35463485094,28.3026803066,0.165619998194,5.95117625464,0.0,4.53934062623,3.10714945272,4.79088255375,0.0800221094687,-0.194658255768,0.0,397.50166333797887,397.9706460064108,397.80862880261077,397.44579786724745
4.799999999999986,5.57585612924,4.54403706289,28.5914419915,0.170927501381,5.93901967473,0.0,4.75251568566,3.20646996124,4.83322182355,0.101483092155,-0.227417786799,0.0,471.6569949278624,469.08040352379146,469.0248406498401,470.69487505056037
4.859999999999984,5.86737273687,4.73937059537,28.8820324786,0.176553350933,5.92557998328,0.0,4.96553359466,3.30491023227,4.85182285884,0.0701706539987,-0.217913785494,0.0,465.2487018166779,465.9450545116502,466.3745321846497,463.92846750441976
4.919999999999983,6.17218658397,4.94081676517,29.1744095713,0.180383552579,5.91341630874,0.0,5.19561883774,3.41002358417,4.89265588959,0.0465112619606,-0.182719196996,0.0,474.0689070602957,476.7274376848553,476.229622856555,474.4186119814964
4.979999999999982,6.48941147912,5.14787240912,29.4651275821,0.182669872039,5.90196404399,0.0,5.37916605858,3.49186439092,4.79750075457,0.0104796550011,-0.216838770573,0.0,434.06551653252905,431.15377566900094,433.8636754458079,430.8276642381465
5.0399999999999805,6.81931948009,5.36052283084,29.7537804843,0.183695115591,5.88888845475,0.0,5.61844543406,3.59621121105,4.82289481019,0.0278018427151,-0.220191465234,0.0,475.06352444639504,474.7626686283624,473.5796890189848,474.91044454876413
